product_id,brand,title,price,category,rating,image_url,product_url
B07V1PC742,Light House,Light Apple Watch Band - Fashion Resin iWatch Bands Bracelet Compatible with Stainless Steel Buckle for Apple Watch Ultra Series 8 7 Series 6 Series SE Series 5 Series 4 Series 3 Series 2 Series 1,46.55,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/61L2RObF4UL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07V1PC74
B0CL951Q8L,AUFUYAOLIN,Nylon Crossbody Crescent Bag for Women Men Fashionable Shoulder Bag with Adjustable Strap for Everyday Casual Travel,37.5,Handbags,5.0,https://m.media-amazon.com/images/I/618Ie74qpBL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CL951Q8L
B07TG986QD,BY BENYAR,Mens Watch 100M Waterproof Chronograph Date Watch for Men Brown Leather Strap Quartz Movement Analog Watch Business Casual Gift for Men,129.77,Most-Loved Fashion,4.2,https://m.media-amazon.com/images/I/61U+gXNUJlL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07TG986QD
B0DPLT58ML,Skechers,BOUNDER boys Shoes,125.0,New season,3.5,https://m.media-amazon.com/images/I/61tUS2uhonL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DPLT58ML
B01MYHC5KT,Lacoste,Mens Classic TH6709 T-Shirt,179.0,New season,4.4,https://m.media-amazon.com/images/I/81Q2nOUcq0L._AC_UL320_.jpg,https://www.amazon.ae/dp/B01MYHC5KT
B0CFYR9C25,OXOX,Palestine Necklace Flag Map Pendant for Women Men Arabic Jewelry,42.91,Accessories,4.2,https://m.media-amazon.com/images/I/51jElI-X1kL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CFYR9C
B0C6MKSKQB,Bourge,Women's Glatt04 Sports Shoes,18.5,Made for Amazon,4.0,https://m.media-amazon.com/images/I/71XsxC7ATKL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C6MKSKQB
B01D2GRTIE,Saucony,Mens Saucony Men's 6 Pair Performance Comfort Fit No-show Socks Running Socks (pack of 6),73.89,Most-Loved Fashion,4.6,https://m.media-amazon.com/images/I/91VvLvJikgL._AC_UL320_.jpg,https://www.amazon.ae/dp/B01D2GRTIE
B08VGM241R,Shinenut,womens Visor Sun Hat,61.9,Most-Loved Fashion,4.3,https://m.media-amazon.com/images/I/61qhZPatbuL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08VGM241R
B096X4MBH6,Tommy Hilfiger,"MACY'S ESSENTIALS Men Watch, Analog",174.0,Watches,4.2,https://m.media-amazon.com/images/I/81mtSiBYXBS._AC_UL320_.jpg,https://www.amazon.ae/dp/B096X4MBH6
B082P2J31N,Fjällräven,Unisex Kånken Mini Sports backpack (pack of 1),245.0,Luggage,4.6,https://m.media-amazon.com/images/I/712DnLrcr7L._AC_UL320_.jpg,https://www.amazon.ae/dp/B082P2J31N
B01BC1YW7C,Casio,"Mens Quartz Watch, Analog Display and Stainless Steel Strap",342.0,Watches,4.6,https://m.media-amazon.com/images/I/71Tbjb1qVoL._AC_UL320_.jpg,https://www.amazon.ae/dp/B01BC1YW7C
B0BZTGX72P,GUESS,Womens Meridian Camera Bag Handbag (pack of 1),388.46,Handbags,4.4,https://m.media-amazon.com/images/I/71ddoanoe0L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BZTGX72P
B0B31QC4DN,adidas,Tensaur Sport 2.0 Cf I unisex-child Sneaker,149.0,New season,4.4,https://m.media-amazon.com/images/I/51nUoJywJOL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B31QC4DN
B0BSS3SNPZ,KRAVE,Women Formal Shirt,23.77,Made for Amazon,3.0,https://m.media-amazon.com/images/I/51pufNzwN4L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BSS3SNPZ
B07WPJH72V,KHZBS,Rubber Silicone Watch Band Strap Loops 16mm 18mm 20mm 22mm 24mm 26mm Keeper Holder Retainer with Tool Included,69.9,Watches,4.4,https://m.media-amazon.com/images/I/61XiKg2mcFL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07WPJH72V
B0C6Q8P114,DeFacto,Boys B0668A8 T-Shirt,39.0,New season,4.2,https://m.media-amazon.com/images/I/71CnkC7HNNL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C6Q8P114
B07BTWY74P,YELLOW CHIMES,Twisting Casual Silver Plated Kadaa for Women (Silver) (YCFJBR-293KADA-SL),10.0,Outlet,3.4,https://m.media-amazon.com/images/I/51IyB94sbuL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07BTWY74P
B07YQNQJ73,Skechers,Go Walk Max Clinched - Athletic Mesh Double Gore Slip on Walking Shoe mens Walking Shoe,155.44,Shoes,4.4,https://m.media-amazon.com/images/I/71-CR5WR0eL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07YQNQJ73
B076WPP5J6,DELSEY PARIS,ESPLANADE 2-CPT BACKPACK - PC 15.6'' (DEEP BLACK),135.32,Luggage,4.3,https://m.media-amazon.com/images/I/71opgLUJT0L._AC_UL320_.jpg,https://www.amazon.ae/dp/B076WPP5J6
B0B7B44RP2,SYOSI,"Waterproof Cosmetic Bags PVC Transparent Zippered Toiletry Bag with Handle Strap Portable Clear Makeup Bag Pouch for Bathroom, Vacation and Organizing 5 Pcs",62.91,Luggage,5.0,https://m.media-amazon.com/images/I/71XkAUfytqL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B7B44RP
B086KX1X2F,Hanes,mens Tagless Cool Dri Boxer Briefs With Comfortflex Waistband - Multiple Packs Available Boxer Briefs (pack of 12),95.28,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/81C5dMaxWkL._AC_UL320_.jpg,https://www.amazon.ae/dp/B086KX1X2F
B0FBWL7FFQ,FANMIS,Men's Classic Luxury Skeleton Mechanical Automatic Wrist Watch Waterproof Watch Stainless Steel case Comfortable Leather Strap,103.99,Watches,3.8,https://m.media-amazon.com/images/I/51uq4tYGDzL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0FBWL7FFQ
B0DSLTD1WK,Burwood,Men's Black Leather Formal Slip-On Shoes,75.0,Shoes,4.0,https://m.media-amazon.com/images/I/719LqJ0a8vL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DSLTD1WK
B08YFKHN68,Maserati,"Aqua Edition R8873644003 Men's Quartz Chronograph Watch, black, 44mm, Bracelet, black, 44mm, Bracelet, black, 44mm, Bracelet, black, 44mm, Bracelet, black, 44mm, Bracelet, black, 44mm, black",895.0,Watches,4.3,https://m.media-amazon.com/images/I/61vInhw6-xL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08YFKHN68
B0951T2ZGK,BAMBOS,"Eco Touch Sports Crew Length Bamboo Socks for Men & Women Running, Badminton & Gym, Pack of 3 (Size UK 7-11)",44.96,Sportswear,4.4,https://m.media-amazon.com/images/I/91jQGSlJBsS._AC_UL320_.jpg,https://www.amazon.ae/dp/B0951T2ZGK
B0DBH1MC24,XIAOCHEN,"Large Canvas Tote Bag for Women Handbag Tote Purse with Multiple Pockets Women Work Bag Crossbody Bag for Office,Travel,School,Casual",62.99,Handbags,3.9,https://m.media-amazon.com/images/I/61g+AWPI4AL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DBH1MC24
B09X1CKYHW,Olivia Burton,"HONEY BEE Women's Watch, Analog",113.05,Outlet,4.7,https://m.media-amazon.com/images/I/61SVfvkBihL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09X1CKYHW
B0915FGYVT,Calvin Klein,"Men's RFID Gustave Bi-Fold Wallet, Black, One Size",,Wallets,4.7,https://m.media-amazon.com/images/I/81DG4iAkrUL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0915FGYVT
B08F3BXSNT,Amazon Brand - Symbol,Men's leather Casual Non Reversible Belt,26.0,Made for Amazon,3.7,https://m.media-amazon.com/images/I/61zuzPvpNYL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08F3BXSNT
B071RCMZ8X,Reebok,Sublite Cushion Tactical mens Military & Tactical Boot,408.74,Shoes,4.1,https://m.media-amazon.com/images/I/71pPP1Xuf3L._AC_UL320_.jpg,https://www.amazon.ae/dp/B071RCMZ8X
B0D3F2TTTD,Nike,Men's Club Short-Sleeved Polo Pique Top,89.96,Sportswear,,https://m.media-amazon.com/images/I/51QnOniA3XL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D3F2TTTD
B09MTWKMT6,Enjoy Risingsun,"Enjoy Risingsun Tiger Eye Bracelet,Relax Anxiety Crystal Beaded Triple Protection Jewelry Bead Stone Chakra Gemstones Bracelets for women men",54.78,Accessories,4.2,https://m.media-amazon.com/images/I/61XbVmSicNL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09MTWKMT6
B0823BY5TG,wallets and accessories,"Pack of 2 Wallet Inserts Clear Plastic Vinyl Picture and Card Holder, Trifold 6 Page, One Size, Trifold 6 Page",51.18,Wallets,4.6,https://m.media-amazon.com/images/I/71xglpHDw+L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0823BY5TG
B09T6P2DFB,KASTWAVE,"Carbon Fiber Wallets for Men, RFID Money Clip Wallet for Men, Minimalist Aluminum Metal Wallet, Mens Wallet Carbon Fiber Card Holder",40.06,Wallets,4.1,https://m.media-amazon.com/images/I/713O9XP1AOL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09T6P2DFB
B01I6JK9E8,Steve Madden,mens Lea Billfold Billfold,62.67,Wallets,4.6,https://m.media-amazon.com/images/I/61kqys9f-rL._AC_UL320_.jpg,https://www.amazon.ae/dp/B01I6JK9E8
B0CZXD74D6,gratulatio,"Men's Gym Shorts with Zippered Pockets, Quick Dry Running Athletic Shorts, Lightweight Sports Basketball Workout Shorts Summer Activewear for Men S-XXL",45.0,Sportswear,4.3,https://m.media-amazon.com/images/I/510dR5hpalL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CZXD74D6
B077SVB38N,5Mayi,Mens Boxer Briefs Cotton Mens Underwear Boxer Briefs for Mens Trunks Pack Pouch Fly,71.99,Most-Loved Fashion,4.4,https://m.media-amazon.com/images/I/61RCFPgMDIL._AC_UL320_.jpg,https://www.amazon.ae/dp/B077SVB38N
B0BT1MCLJM,Womanista,"Women's Solid Georgette Ruffled Cape Saree (TI2934_Pink), One Size",40.4,Made for Amazon,3.7,https://m.media-amazon.com/images/I/71ZMGe6IlhL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BT1MCLJM
B0B31P5LFV,adidas,Tensaur Sport Training Lace Shoes unisex-child Sneaker,149.0,New season,4.6,https://m.media-amazon.com/images/I/51fmsG+xdqL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B31P5LFV
B002617996,Columbia,"Mens Columbia Men's Silver Ridge Convertible Pant, Breathable, UPF Pfg Tamiami Ii Short Sleeve Shirt",242.0,Sportswear,4.8,https://m.media-amazon.com/images/I/71XNuKd0OGL._AC_UL320_.jpg,https://www.amazon.ae/dp/B002617996
B0FDWV9MPT,LANWLOSI,"LANWLOSI 3 Pcs Anti Smoking Bracelets for Men Quit Smoking Bracelet for Women Natural Stone Stretch Smok-ing Cessation Brace-lets Keep Healthy Lungs Jewelry Accessories Gifts, Large, Stone, no",52.25,Accessories,,https://m.media-amazon.com/images/I/61dBI0TsXTL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0FDWV9MPT
B0CCPRKJ31,Reebok,Arlie Backpack two compartments 48 cm khaki,58.0,Outlet,4.3,https://m.media-amazon.com/images/I/618ML86rQuL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CCPRKJ3
B07D3D34GV,REVEMCN,"REVEMCN Black Silver Stainless Steel Bible Verse Cross Dog Tag Pendant Necklace for Men, 24-28 Inches Chain",72.0,Accessories,4.7,https://m.media-amazon.com/images/I/61miG2CLGxL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07D3D34GV
B0007T5JFU,Cole Haan,Men's Tucker Venetian Slip-On Loafer,114.37,Outlet,4.3,https://m.media-amazon.com/images/I/81sOXaE0lSL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0007T5JFU
B0C4TYWL7S,Love Moschino,Womens SMART DAILY BAG BAG,469.0,Outlet,4.3,https://m.media-amazon.com/images/I/71Oo-B9rPHL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C4TYWL7S
B086MSNLGD,USWEL,Titanium Bracelet for Men Black PVD Coating 591pcs Minerals Magnetic Bracelet for Men,170.39,Accessories,4.1,https://m.media-amazon.com/images/I/61cfj8A8c7L._AC_UL320_.jpg,https://www.amazon.ae/dp/B086MSNLGD
B003WQAHA2,Geox,"Uomo Moner, Men's Loafers",422.17,Outlet,4.5,https://m.media-amazon.com/images/I/611B7gFeStL._AC_UL320_.jpg,https://www.amazon.ae/dp/B003WQAHA
B0CQTN486L,NINE WEST,Beige Logo/Denim Delaine Mini Crossbody Flap Bag,245.76,Outlet,1.0,https://m.media-amazon.com/images/I/51P+OZcGTjL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CQTN486L
B000UN46KW,Kenneth Cole REACTION,unisex-adult Show Business Colombian Leather Dual Compartment 15.6-inch Laptop Portfolio Luggage- Messenger Bag (pack of 1),719.0,Most-Loved Fashion,4.6,https://m.media-amazon.com/images/I/81qYZ4+PnnL._AC_UL320_.jpg,https://www.amazon.ae/dp/B000UN46KW
B0FJ8X5DG2,Generic,Aura Men's- Watch with Arabic Numerals-Matte Black- Minimalist Analog- Watch for Men | : ???? ????? ????? |Trending -Wristwatch-(Black) ?????? ???????,30.0,Watches,,https://m.media-amazon.com/images/I/41PoRZeu5iL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0FJ8X5DG
B09DGRWXJJ,styleville.in,Women's Regular Fit Top,25.82,Made for Amazon,3.7,https://m.media-amazon.com/images/I/61Lsib5Lc0L._AC_UL320_.jpg,https://www.amazon.ae/dp/B09DGRWXJJ
B0CQSPDJXK,Nike,Men's Shorts M Nkct Df Vctry Shorts 7 Inches,133.0,New season,5.0,https://m.media-amazon.com/images/I/516xvfrW3aL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CQSPDJXK
B08X4N5SLC,HUGO,"Hugo #SPORT Men Watch, Analog",527.0,Outlet,4.2,https://m.media-amazon.com/images/I/81EsuqARZ6L._AC_UL320_.jpg,https://www.amazon.ae/dp/B08X4N5SLC
B08VNDJQ6M,YouBella,Oxidised Combo of 15 Boho Silver Plated Rings for Girls and Women (YBRG_20111A) (Silver),15.26,Most-Loved Fashion,4.0,https://m.media-amazon.com/images/I/613pQOTkyEL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08VNDJQ6M
B0BTVVZ35L,ah arctic hunter,Backpack Premium Business Backpack for Men Office Travel Laptop Bag with 15.6 Inch Laptop Pocket Water/Scratch-resistant Multiple Pocket Padded College Backpack,239.2,Luggage,4.6,https://m.media-amazon.com/images/I/7112WhYaB6L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BTVVZ35L
B0B7DTYKQZ,PEAKY KIDS,"Unicorn Belt Bag for Girls with Adjustable Belt, Stylish Rainbow Cute Multi-Purpose Waist Pack for Girls, Eye-Catching Travel Waist Bag for Kids with Coin Bag, Bonus Stickers Eid Gift",29.99,Luggage,4.7,https://m.media-amazon.com/images/I/71rkXgTVGEL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B7DTYKQZ
B083Z4XFWQ,Clarks,Bradley Step mens Loafer,158.64,Shoes,4.5,https://m.media-amazon.com/images/I/61RX8+dAo1L._AC_UL320_.jpg,https://www.amazon.ae/dp/B083Z4XFWQ
B0C23RKMP6,Fiusem,"Gold Plated Rope Chain for Men, 18K Gold Plated Mens Chain Necklace, Stainless Steel Chain Necklacefor Men and Women",55.4,Accessories,4.2,https://m.media-amazon.com/images/I/610Dz3PEgmL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C23RKMP6
B003N18GTA,Tommy Hilfiger,Tommy Hilfiger,,Wallets,4.5,https://m.media-amazon.com/images/I/81cntTVaqCL._AC_UL320_.jpg,https://www.amazon.ae/dp/B003N18GTA
B076TW2DND,Skechers,SUMMITS womens Sneaker,157.0,Outlet,4.5,https://m.media-amazon.com/images/I/61SVqFHUMVL._AC_UL320_.jpg,https://www.amazon.ae/dp/B076TW2DND
B09KQ22XMD,Osprey,Men's Farpoint Men's Travel Pack Backpack (pack of 1),789.0,Luggage,4.6,https://m.media-amazon.com/images/I/717d5hzDpYL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09KQ22XMD
B09FSCTX51,JANSPORT,Unisex Driver 8 Driver 8 Backpack,,Luggage,4.6,https://m.media-amazon.com/images/I/918sr7HKyCL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09FSCTX
B07HNCSY6B,Nike,unisex-adult Everyday Cushion Ankle 3 Pack Socks,53.0,Most-Loved Fashion,4.6,https://m.media-amazon.com/images/I/61Be5LVi4nL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07HNCSY6B
B0CLKRFR1B,SUSVIJ,Evil Eye Black Thread Bracelet Unisex Adjustable Nazar Protection Charm Handmade Spiritual Wristband for Men Women Lightweight Accessory Pack of 1,52.8,Accessories,3.8,https://m.media-amazon.com/images/I/41U0A+IPG+L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CLKRFR1B
B07286R6DV,Sweatshield Undershirts,"Sweatproof Undershirt for Men, V-Neck, White, Sweat Pads",131.0,Sportswear,4.3,https://m.media-amazon.com/images/I/81s+UCVjGuL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07286R6DV
B0F5BKHS95,Azonee,"New Domineering Lion Head S925 Sterling Silver Open Men's Ring, Gift for His Friend, AZONEE Charming Personality Punk Jewelry, Fashion Accessories, Creative Gift",33.29,Accessories,,https://m.media-amazon.com/images/I/61dl5voPneL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0F5BKHS9
B083FQZ5KK,Clarks,Whiddon Plain mens Oxford,143.3,Shoes,4.3,https://m.media-amazon.com/images/I/61nyCG+iRTL._AC_UL320_.jpg,https://www.amazon.ae/dp/B083FQZ5KK
B0B2ZXX2D3,Eminent,"Checked Luggage 28 Inches  Polypropylene Hard Case Luggage Sets with 4 Double Spinner Wheels TSA Lock (Checked Luggage 28-Inch, Black)",480.0,Luggage,4.4,https://m.media-amazon.com/images/I/81J5eMUOZpL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B2ZXX2D3
B0BQWQXM7N,adidas,Unisex Adults Cushioned Sportswear Ankle Socks 3 Pairs Socks,55.0,Sportswear,4.6,https://m.media-amazon.com/images/I/61KfGfNKWAL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BQWQXM7N
B01GEZPG12,HOUNDSBAY,mens Cedar Shoe Tree Shoe Tree,170.05,New season,4.5,https://m.media-amazon.com/images/I/91rosroKF2L._AC_UL320_.jpg,https://www.amazon.ae/dp/B01GEZPG
B0FF9HQYJZ,MAKINGTEC,"Slim Wallet for Men, RFID Blocking Leather Card Holder with Magnetic Closure, 12 Cards, Bill Compartment & Easy Money Clip, Compact and Secure (Brown)",79.99,Wallets,,https://m.media-amazon.com/images/I/81vaCXYL9FL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0FF9HQYJZ
B0BZYS4S54,Lacoste,"RIDER Unisex Watch, Analog",137.0,Outlet,4.5,https://m.media-amazon.com/images/I/61++Q3+dLtL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BZYS4S54
B09TDCC13G,BOSS,Hugo Boss MIXED BEADS MENS STONE BRACELET - 1580272,242.38,Accessories,3.2,https://m.media-amazon.com/images/I/51CtfwFAgeL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09TDCC13G
B079G1D55M,Casio,Casio Collection Men's Watch HDC-700,128.0,Watches,4.3,https://m.media-amazon.com/images/I/71Lz93ajAAL._AC_UL320_.jpg,https://www.amazon.ae/dp/B079G1D55M
B07DBGLPZ7,Samsonite,"Foldaway Duffle Extra Large Duffel Bag, Black, One Size",89.78,Luggage,4.0,https://m.media-amazon.com/images/I/81scUlAKcQL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07DBGLPZ7
B0DTJGRT8Z,Levi's,Mens Housemark Polo Shirt T-shirt (pack of 1),99.0,New season,2.8,https://m.media-amazon.com/images/I/41UvvBaJdSL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DTJGRT8Z
B0CM112LTF,Juoxeepy,Saddle Bag for Women Shoulder Bag Crescent Purse Trendy Crossbody Bag Hobo Handbag,223.18,New season,4.0,https://m.media-amazon.com/images/I/71OMkvvTzdL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CM112LTF
B0CZ9GK66V,adidas,Men Run It T-Shirt,105.0,Sportswear,3.0,https://m.media-amazon.com/images/I/71LWqo020qL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CZ9GK66V
B0B46M1N89,Tzowla,"Canvas Laptop Backpack,School Backpack for Men,Anti-Theft Travel Rucksack Fit 15.6""Laptop with USB Charging Port and lock",118.99,Luggage,4.4,https://m.media-amazon.com/images/I/91Zd2QqZmwL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B46M1N89
B0DDQJ4C65,gratulatio,"Men's Sweatpants with Zip Pockets, Tapered Joggers Trousers for Men Athletic Casual Pants Thin for Summer for Workout, Running, Casual Wear S-XXL",59.0,Sportswear,3.9,https://m.media-amazon.com/images/I/510j5rwd9gL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DDQJ4C6
B09ZPQ662Q,XIXVON,"Umbrella Pro | UPF 50+ 99% UV Protection, Reflective Safety Strip, Sturdy Windproof, Travel Portable, Automatic | Reverse Folding Umbrella",132.0,Most-Loved Fashion,4.2,https://m.media-amazon.com/images/I/61JuWJuQMJL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09ZPQ662Q
B0C3B286YC,Herschel,Unisex Settlement Backpack Backpack,,Luggage,4.8,https://m.media-amazon.com/images/I/81C9mlTIxFL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C3B286YC
B000RM6ZIW,Havaianas,HAVAIANAS BRASIL Unisex Adult Flip Flops,70.86,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/61gloLmc59L._AC_UL320_.jpg,https://www.amazon.ae/dp/B000RM6ZIW
B08QB1Q9QJ,Nike,Victori One Shower Slide mens Slides,97.0,Shoes,4.5,https://m.media-amazon.com/images/I/51WKdYDwCvL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08QB1Q9QJ
B014V52N9U,Anna by Anuschka,Slim Crossbody Bag - Genuine Leather,193.11,Outlet,4.7,https://m.media-amazon.com/images/I/A1rUKg1nlbL._AC_UL320_.jpg,https://www.amazon.ae/dp/B014V52N9U
B0CCDLVKBC,Miurixo,"GFOUK TechWear Ionic Sculpting Undershirt, Men's Compression Shirt Undershirt Slimming Tank Top, Workout Abs Abdomen Tummy Control Body Shapewear (White,L)",24.0,Sportswear,2.9,https://m.media-amazon.com/images/I/61rGGLsd3VL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CCDLVKBC
B0D5HW3NMW,KWSLIN,"Leather Wallets for Men, Slim Minimalist Wallet Credit Card Holder Wallet Pop Up Design, RFID Blocking Metal Bank Card Case with Coins Pocket, ID Window, Hold up to 9 Cards, Button Lock, Black",73.9,Wallets,5.0,https://m.media-amazon.com/images/I/711DfY5HO4L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D5HW3NMW
B0B68CSDCD,yuangaoshow,"yuangaoshow Travel Luggage Organizer, 9 Piece (Pink)",35.9,Luggage,4.4,https://m.media-amazon.com/images/I/61Di-r8OvqL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B68CSDCD
B0BG9SWYFJ,SYOSI,Cufflinks for Men Set Unique Cuff Links Mens Business Groom Gifts,66.39,Accessories,3.6,https://m.media-amazon.com/images/I/61XEz4B60aL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BG9SWYFJ
B07DKDPJ24,Explore Land,Travel Luggage Cover Suitcase Protector Fits 18-32 Inch Luggage,84.0,New season,4.2,https://m.media-amazon.com/images/I/51441iEIzsL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07DKDPJ24
B0059DVW9Q,Columbia,Men's Hart Mountain Ii Crew,112.02,Sportswear,4.7,https://m.media-amazon.com/images/I/71VzXI3XU8L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0059DVW9Q
B08V4RH9CN,Under Armour,unisex-adult Under Armour Contain Travel Kit UA Contain Travel Kit,59.0,Luggage,4.6,https://m.media-amazon.com/images/I/71GB86QyNFL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08V4RH9CN
B09KZ3VRXW,Nike,Court Royale 2 Nn mens Shoes,185.0,Shoes,4.2,https://m.media-amazon.com/images/I/61z9gzYAr9L._AC_UL320_.jpg,https://www.amazon.ae/dp/B09KZ3VRXW
B0DC93L3JD,Ray-Ban,Boys' Ry1626dc Clip-on Sunglasses for Rectangular Prescription Eyewear Frames,64.0,New season,2.3,https://m.media-amazon.com/images/I/51+uBxzjxVL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DC93L3JD
B07XLV1XK8,Samsonite,unisex-adult 126036 Laptop Backpack (pack of 1),424.45,Luggage,4.6,https://m.media-amazon.com/images/I/910XmiUmx2L._AC_UL320_.jpg,https://www.amazon.ae/dp/B07XLV1XK8
B0DH9C5M48,GUESS,Womens Arnela Top Zip Shoulder Bag Shoulder Bag,395.96,Handbags,4.7,https://m.media-amazon.com/images/I/51dfKQTlH7L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DH9C5M48
B0BCKYQY23,styleville.in,Collared Anti Fit Shirt with Button Down,14.77,Made for Amazon,,https://m.media-amazon.com/images/I/61yS5jolJXL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BCKYQY23
B0D3J1SMDV,Skechers,BOUNDER boys Shoes,79.09,New season,4.4,https://m.media-amazon.com/images/I/71ucKecpO8L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D3J1SMDV
B019K16X6E,YELLOW CHIMES,Eagle Soul Black Tough Stainless steel Bikers Ring for Boys and Men (YCRG-157EGSL),27.0,Outlet,4.2,https://m.media-amazon.com/images/I/71Xtk6uaRBL._AC_UL320_.jpg,https://www.amazon.ae/dp/B019K16X6E
B0D7CV7251,Tommy Hilfiger,Mens 3P BRIEF DTM Trunks,109.0,New season,4.6,https://m.media-amazon.com/images/I/6188zr5MqjL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D7CV7
B081D7RHYR,Fusefit,Women's OLIVIA Sports Shoe,44.0,Most-Loved Fashion,3.8,https://m.media-amazon.com/images/I/81fGz6F3X-L._AC_UL320_.jpg,https://www.amazon.ae/dp/B081D7RHYR
B07RFT5YPD,Skechers,CESSNOCK womens Health Care Professional Shoe,,Most-Loved Fashion,4.4,https://m.media-amazon.com/images/I/71gcVa15GHL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07RFT5YPD
B098QKLF37,Nike,Revolution 6 Nn Tdv unisex-child Shoes,52.28,Outlet,3.6,https://m.media-amazon.com/images/I/51WQa+H3mHL._AC_UL320_.jpg,https://www.amazon.ae/dp/B098QKLF37
B0792QMF6V,WULFUL,Mens Slim Fit Suit One Button 3-Piece Blazer Dress Business Wedding Party Jacket Vest & Pant,318.61,Most-Loved Fashion,4.2,https://m.media-amazon.com/images/I/61hV5GfKiYL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0792QMF6V
B01H8LGRK0,KEEN,Newport H2 mens Sandals,335.0,Outlet,4.5,https://m.media-amazon.com/images/I/61Cx9QbU7xL._AC_UL320_.jpg,https://www.amazon.ae/dp/B01H8LGRK
